,wavelength,total,iron,iron_br,iron_na,iron_uv,continuum
5370,3364.1,25844127.23724997,9157170.341879562,0.0,0.0,9157170.341879562,19146186.665804513
5371,3364.5,25958827.432198644,8708139.56679105,0.0,0.0,8708139.56679105,19146724.380036894
5372,3364.9,26095117.191113565,8007565.43265029,0.0,0.0,8007565.43265029,19147262.045443926
5373,3365.3,26243506.24143127,7132526.01240995,0.0,0.0,7132526.01240995,19147799.66203584
5374,3365.7,26329212.29234624,5887987.338355647,0.0,0.0,5887987.338355647,19148337.229822878
5375,3366.1,26936706.81589156,4643448.6642999295,0.0,0.0,4643448.6642999295,19148874.74881526
5376,3366.5,27054944.57709329,4724902.971071498,0.0,0.0,4724902.971071498,19149412.219023224
5377,3366.9,26660755.934048444,5678917.1778923785,0.0,0.0,5678917.1778923785,19149949.640456986
5378,3367.3,26683184.19873376,6745633.268479646,0.0,0.0,6745633.268479646,19150487.01312677
5379,3367.7,26060287.406310383,7981754.185891164,0.0,0.0,7981754.185891164,19151024.337042782
5380,3368.1,26036884.643292848,9402202.482565444,0.0,0.0,9402202.482565444,19151561.61221525
5381,3368.5,25944271.09175678,10474967.857218787,0.0,0.0,10474967.857218787,19152098.838654373
5382,3368.9,25827482.87293896,9603365.91324998,0.0,0.0,9603365.91324998,19152636.016370364
5383,3369.3,25642044.546948664,7452865.14881856,0.0,0.0,7452865.14881856,19153173.145373423
5384,3369.7,26230914.912869714,5676857.312648503,0.0,0.0,5676857.312648503,19153710.22567375
5385,3370.1,25899967.5623241,5581920.5303607,0.0,0.0,5581920.5303607,19154247.257281546
5386,3370.5,25860589.09387973,6316534.9880844345,0.0,0.0,6316534.9880844345,19154784.240206994
5387,3370.9,25916545.91785349,7173213.894172794,0.0,0.0,7173213.894172794,19155321.17446029
5388,3371.3,25856164.178574786,8242839.484464263,0.0,0.0,8242839.484464263,19155858.060051627
5389,3371.7,26074319.583175387,9451703.940268507,0.0,0.0,9451703.940268507,19156394.89699118
5390,3372.1,25737217.45321479,10425526.90921193,0.0,0.0,10425526.90921193,19156931.685289122
5391,3372.5,25978346.10157825,10143106.016175987,0.0,0.0,10143106.016175987,19157468.424955644
5392,3372.9,25943368.974794272,9660253.584656293,0.0,0.0,9660253.584656293,19158005.116000913
5393,3373.3,26038235.556058887,9236849.152502531,0.0,0.0,9236849.152502531,19158541.758435097
5394,3373.7,25938304.137549404,8896133.729162304,0.0,0.0,8896133.729162304,19159078.35226836
5395,3374.1,26142112.36517219,8603415.395673063,0.0,0.0,8603415.395673063,19159614.897510875
5396,3374.5,25907105.29864621,8289523.958910274,0.0,0.0,8289523.958910274,19160151.39417279
5397,3374.9,25902641.202806924,7862189.646126275,0.0,0.0,7862189.646126275,19160687.842264272
5398,3375.3,26909582.42629989,7434855.33334227,0.0,0.0,7434855.33334227,19161224.24179547
5399,3375.7,27246378.17084537,7393676.764235905,0.0,0.0,7393676.764235905,19161760.592776526
5400,3376.1,26113017.25300702,7667726.079319285,0.0,0.0,7667726.079319285,19162296.8952176
5401,3376.5,25904505.68407595,8124992.763278851,0.0,0.0,8124992.763278851,19162833.149128824
5402,3376.9,25747565.221407264,8680102.67569596,0.0,0.0,8680102.67569596,19163369.354520343
5403,3377.3,25922329.9487255,9542365.721750656,0.0,0.0,9542365.721750656,19163905.511402294
5404,3377.7,26834912.076518096,10404628.767804371,0.0,0.0,10404628.767804371,19164441.61978481
5405,3378.1,26160382.715652,10730065.960527563,0.0,0.0,10730065.960527563,19164977.679678015
5406,3378.5,26030800.232563023,10718992.701463714,0.0,0.0,10718992.701463714,19165513.691092044
5407,3378.9,25752995.611042988,10683742.632731622,0.0,0.0,10683742.632731622,19166049.654037017
5408,3379.3,26055061.5974792,10896628.273556298,0.0,0.0,10896628.273556298,19166585.56852305
5409,3379.7,26093391.722857747,11575544.527035572,0.0,0.0,11575544.527035572,19167121.434560265
5410,3380.1,25994977.968189925,12254460.78051562,0.0,0.0,12254460.78051562,19167657.252158772
5411,3380.5,25794882.9426057,11814267.61359149,0.0,0.0,11814267.61359149,19168193.021328688
5412,3380.9,25520529.122785747,10783427.772534076,0.0,0.0,10783427.772534076,19168728.742080107
5413,3381.3,26028790.54961305,9714990.69660103,0.0,0.0,9714990.69660103,19169264.41442314
5414,3381.7,26834075.00562739,8701659.851615494,0.0,0.0,8701659.851615494,19169800.03836789
5415,3382.1,25821446.676034026,7749433.259963521,0.0,0.0,7749433.259963521,19170335.613924447
5416,3382.5,26146455.25851792,6901403.484666966,0.0,0.0,6901403.484666966,19170871.14110291
5417,3382.9,25781603.22137681,6835977.2962530935,0.0,0.0,6835977.2962530935,19171406.619913366
5418,3383.3,25846813.690310616,7183333.623517628,0.0,0.0,7183333.623517628,19171942.050365902
5419,3383.7,25851215.78266236,7430795.195087588,0.0,0.0,7430795.195087588,19172477.4324706
5420,3384.1,25982439.60571356,7354164.057518693,0.0,0.0,7354164.057518693,19173012.766237546
5421,3384.5,26024027.533132043,7078798.838941256,0.0,0.0,7078798.838941256,19173548.051676814
5422,3384.9,25838144.13418992,6928300.403987943,0.0,0.0,6928300.403987943,19174083.288798474
5423,3385.3,25746393.72072484,7094633.423092881,0.0,0.0,7094633.423092881,19174618.4776126
5424,3385.7,25933478.049000718,7435771.495266284,0.0,0.0,7435771.495266284,19175153.618129257
5425,3386.1,26389327.7774522,7621053.835817622,0.0,0.0,7621053.835817622,19175688.710358515
5426,3386.5,25849297.405422278,7235895.537108517,0.0,0.0,7235895.537108517,19176223.75431043
5427,3386.9,26276460.814062417,6691078.254766387,0.0,0.0,6691078.254766387,19176758.749995053
5428,3387.3,27825483.754987024,6219489.531995796,0.0,0.0,6219489.531995796,19177293.697422452
5429,3387.7,26361806.016539533,5850657.138521019,0.0,0.0,5850657.138521019,19177828.596602663
5430,3388.1,26175638.20168239,5538443.770177872,0.0,0.0,5538443.770177872,19178363.447545744
5431,3388.5,26025341.805420857,5531536.568163786,0.0,0.0,5531536.568163786,19178898.250261735
5432,3388.9,26076005.02099355,6821980.223693636,0.0,0.0,6821980.223693636,19179433.00476068
5433,3389.3,26340613.4706006,8172860.789103157,0.0,0.0,8172860.789103157,19179967.71105261
5434,3389.7,26028317.669347804,8974746.08373406,0.0,0.0,8974746.08373406,19180502.369147565
5435,3390.1,26053942.2245305,9268943.704987671,0.0,0.0,9268943.704987671,19181036.979055576
5436,3390.5,26231289.690073244,9305143.942707662,0.0,0.0,9305143.942707662,19181571.540786665
5437,3390.9,25954112.57635671,9353780.595034843,0.0,0.0,9353780.595034843,19182106.054350864
5438,3391.3,25931493.382344805,9445684.767510034,0.0,0.0,9445684.767510034,19182640.519758187
5439,3391.7,26011788.331904534,9537588.93998512,0.0,0.0,9537588.93998512,19183174.93701866
5440,3392.1,26075387.617405444,9754673.854995728,0.0,0.0,9754673.854995728,19183709.30614229
5441,3392.5,26106190.1483011,10056143.624837987,0.0,0.0,10056143.624837987,19184243.627139095
5442,3392.9,26149234.90420097,10422023.051139724,0.0,0.0,10422023.051139724,19184777.90001908
5443,3393.3,26286303.009536933,10878100.662817009,0.0,0.0,10878100.662817009,19185312.124792248
5444,3393.7,26235374.973573945,11554345.848437425,0.0,0.0,11554345.848437425,19185846.301468603
5445,3394.1,26109696.997085564,12230591.034058,0.0,0.0,12230591.034058,19186380.43005814
5446,3394.5,26166301.53675391,12507379.547460943,0.0,0.0,12507379.547460943,19186914.510570865
5447,3394.9,26451714.438862182,12570759.543489354,0.0,0.0,12570759.543489354,19187448.543016758
5448,3395.3,26397543.716991987,12463691.36592476,0.0,0.0,12463691.36592476,19187982.52740581
5449,3395.7,26917825.61782348,12058078.149587488,0.0,0.0,12058078.149587488,19188516.463748008
5450,3396.1,27030761.151917502,11155057.429180576,0.0,0.0,11155057.429180576,19189050.352053337
5451,3396.5,26191003.981510382,10252036.708773663,0.0,0.0,10252036.708773663,19189584.19233177
5452,3396.9,26428343.47954225,9948500.942514507,0.0,0.0,9948500.942514507,19190117.984593287
5453,3397.3,26135960.11822985,9918277.287223998,0.0,0.0,9918277.287223998,19190651.728847858
5454,3397.7,26372744.05688415,10011192.48883815,0.0,0.0,10011192.48883815,19191185.425105453
5455,3398.1,26335882.429067675,10366544.524233488,0.0,0.0,10366544.524233488,19191719.07337604
5456,3398.5,26091704.60037647,11010677.986728838,0.0,0.0,11010677.986728838,19192252.67366958
5457,3398.9,26647721.65323465,11571053.026419029,0.0,0.0,11571053.026419029,19192786.22599603
5458,3399.3,26535298.193409976,11326793.747056317,0.0,0.0,11326793.747056317,19193319.73036535
5459,3399.7,26821541.31005557,10712945.577628791,0.0,0.0,10712945.577628791,19193853.18678749
5460,3400.1,26464772.704812784,10423155.963783735,0.0,0.0,10423155.963783735,19194386.595272403
5461,3400.5,26484112.654939186,11043799.665227892,0.0,0.0,11043799.665227892,19194919.95583003
5462,3400.9,27304675.54744425,12291229.706218284,0.0,0.0,12291229.706218284,19195453.26847032
5463,3401.3,27874645.441144567,13518929.806931984,0.0,0.0,13518929.806931984,19195986.533203214
5464,3401.7,26637271.881645527,14683975.171679374,0.0,0.0,14683975.171679374,19196519.75003864
5465,3402.1,26871496.431156773,15818059.045701249,0.0,0.0,15818059.045701249,19197052.918986537
5466,3402.5,26487052.61782044,16565024.338071927,0.0,0.0,16565024.338071927,19197586.040056836
5467,3402.9,26741413.327520907,16117150.123770762,0.0,0.0,16117150.123770762,19198119.113259465
5468,3403.3,26782197.037921853,15207455.855978483,0.0,0.0,15207455.855978483,19198652.138604347
5469,3403.7,26609258.45666371,14148415.243048228,0.0,0.0,14148415.243048228,19199185.1161014
5470,3404.1,27304341.80774587,12826326.442404062,0.0,0.0,12826326.442404062,19199718.045760542
5471,3404.5,27374432.155695405,11368578.71569487,0.0,0.0,11368578.71569487,19200250.927591693
5472,3404.9,26445132.49305573,10264339.23533857,0.0,0.0,10264339.23533857,19200783.761604752
5473,3405.3,26992187.551620875,10392841.33059155,0.0,0.0,10392841.33059155,19201316.54780964
5474,3405.7,26794447.058276463,10722090.594321162,0.0,0.0,10722090.594321162,19201849.286216255
5475,3406.1,26973434.81721887,11381376.824396946,0.0,0.0,11381376.824396946,19202381.9768345
5476,3406.5,26837872.21043135,12424086.506114263,0.0,0.0,12424086.506114263,19202914.619674265
5477,3406.9,26299299.712058317,13663358.03808501,0.0,0.0,13663358.03808501,19203447.214745462
5478,3407.3,27077328.076607563,14729383.482856004,0.0,0.0,14729383.482856004,19203979.762057964
5479,3407.7,26665795.956388567,15105269.104178274,0.0,0.0,15105269.104178274,19204512.261621673
5480,3408.1,26484578.815777432,15481154.72550097,0.0,0.0,15481154.72550097,19205044.713446468
5481,3408.5,27083920.59755754,15167667.172160303,0.0,0.0,15167667.172160303,19205577.117542237
5482,3408.9,27459418.77985224,14271658.853015892,0.0,0.0,14271658.853015892,19206109.473918848
5483,3409.3,26710370.691288646,13150586.31449848,0.0,0.0,13150586.31449848,19206641.782586187
5484,3409.7,26746703.900536373,12324565.830657894,0.0,0.0,12324565.830657894,19207174.04355412
5485,3410.1,26638091.59832841,12443154.231160097,0.0,0.0,12443154.231160097,19207706.256832518
5486,3410.5,26376633.14302517,12561742.631662408,0.0,0.0,12561742.631662408,19208238.422431253
5487,3410.9,26529317.897133347,12476208.614871044,0.0,0.0,12476208.614871044,19208770.54036018
5488,3411.3,26914942.125840392,12255825.18789497,0.0,0.0,12255825.18789497,19209302.61062916
5489,3411.7,26703459.622672725,11960718.569110837,0.0,0.0,11960718.569110837,19209834.63324805
5490,3412.1,27396459.438605838,11607191.326543704,0.0,0.0,11607191.326543704,19210366.608226705
5491,3412.5,27048941.7503532,11108759.795255354,0.0,0.0,11108759.795255354,19210898.535574976
5492,3412.9,26723400.753401265,10610328.263967007,0.0,0.0,10610328.263967007,19211430.415302705
5493,3413.3,27456591.808241617,10548195.44888694,0.0,0.0,10548195.44888694,19211962.24741974
5494,3413.7,26985735.967611883,10725960.83899743,0.0,0.0,10725960.83899743,19212494.03193592
5495,3414.1,26681452.08099691,10910034.101731729,0.0,0.0,10910034.101731729,19213025.76886108
5496,3414.5,26711981.566114195,10903260.055140344,0.0,0.0,10903260.055140344,19213557.458205063
5497,3414.9,26867669.368727997,10539681.948364696,0.0,0.0,10539681.948364696,19214089.09997769
5498,3415.3,27159683.541269463,10176103.84158842,0.0,0.0,10176103.84158842,19214620.694188792
5499,3415.7,27092518.78928012,10333721.465797177,0.0,0.0,10333721.465797177,19215152.240848195
5500,3416.1,27019450.88222812,10744155.55799311,0.0,0.0,10744155.55799311,19215683.73996572
5501,3416.5,26885674.515528098,11007013.763284933,0.0,0.0,11007013.763284933,19216215.191551182
5502,3416.9,28151542.15865124,10756406.231727015,0.0,0.0,10756406.231727015,19216746.5956144
5503,3417.3,27072206.072795466,9799219.46356911,0.0,0.0,9799219.46356911,19217277.952165186
5504,3417.7,27064341.210904256,8842032.695412295,0.0,0.0,8842032.695412295,19217809.261213344
5505,3418.1,26927831.998205088,8460346.99777143,0.0,0.0,8460346.99777143,19218340.522768687
5506,3418.5,27117172.21748023,8338650.494142425,0.0,0.0,8338650.494142425,19218871.736841008
5507,3418.9,27107344.71236804,8155395.305407854,0.0,0.0,8155395.305407854,19219402.903440118
5508,3419.3,26640110.466616075,7793944.400540186,0.0,0.0,7793944.400540186,19219934.022575803
5509,3419.7,26549122.445007183,7256650.256433159,0.0,0.0,7256650.256433159,19220465.094257858
5510,3420.1,26943153.42537668,6828430.671697829,0.0,0.0,6828430.671697829,19220996.118496075
5511,3420.5,26635756.57299934,7218668.7927595265,0.0,0.0,7218668.7927595265,19221527.09530024
5512,3420.9,26897868.26187641,8011066.011315999,0.0,0.0,8011066.011315999,19222058.024680134
5513,3421.3,26600130.008140333,8672521.201514255,0.0,0.0,8672521.201514255,19222588.90664554
5514,3421.7,26556782.75595977,8939399.285736697,0.0,0.0,8939399.285736697,19223119.741206232
5515,3422.1,26763417.416933484,8936901.725863073,0.0,0.0,8936901.725863073,19223650.52837199
5516,3422.5,26712881.809601907,8970035.25599512,0.0,0.0,8970035.25599512,19224181.26815258
5517,3422.9,26972020.35932246,9124376.499340706,0.0,0.0,9124376.499340706,19224711.96055777
5518,3423.3,26119902.541243337,9342832.298270632,0.0,0.0,9342832.298270632,19225242.60559732
5519,3423.7,26807422.559777983,9463649.913340148,0.0,0.0,9463649.913340148,19225773.203281
5520,3424.1,27053646.29708249,9256695.70585,0.0,0.0,9256695.70585,19226303.753618564
5521,3424.5,27127622.52974817,8903707.32938276,0.0,0.0,8903707.32938276,19226834.256619766
5522,3424.9,26658225.41144027,8455552.436902337,0.0,0.0,8455552.436902337,19227364.712294362
5523,3425.3,26755088.411351945,7806189.110206771,0.0,0.0,7806189.110206771,19227895.12065209
5524,3425.7,26549673.91338857,7044710.721598063,0.0,0.0,7044710.721598063,19228425.48170271
5525,3426.1,26864978.12644709,6297691.146792448,0.0,0.0,6297691.146792448,19228955.795455955
5526,3426.5,27414644.00865028,5606050.229102859,0.0,0.0,5606050.229102859,19229486.061921567
5527,3426.9,27353602.955654576,4928810.186372653,0.0,0.0,4928810.186372653,19230016.28110928
5528,3427.3,28311233.29581383,4399139.786968318,0.0,0.0,4399139.786968318,19230546.45302883
5529,3427.7,26901197.65206525,4091274.6854730863,0.0,0.0,4091274.6854730863,19231076.577689946
5530,3428.1,26334352.46465466,3910216.714638068,0.0,0.0,3910216.714638068,19231606.655102354
5531,3428.5,26640824.340779144,3707840.521981533,0.0,0.0,3707840.521981533,19232136.68527578
5532,3428.9,26051980.55295408,3410005.571177233,0.0,0.0,3410005.571177233,19232666.668219935
5533,3429.3,26152843.95168758,3101773.157584708,0.0,0.0,3101773.157584708,19233196.603944547
5534,3429.7,26233375.1244262,3110516.116981344,0.0,0.0,3110516.116981344,19233726.492459327
5535,3430.1,26273180.4901331,3487086.3883975614,0.0,0.0,3487086.3883975614,19234256.333773986
5536,3430.5,27373649.119303253,4072658.090827825,0.0,0.0,4072658.090827825,19234786.12789823
5537,3430.9,26175913.896375347,4677368.228699599,0.0,0.0,4677368.228699599,19235315.874841765
5538,3431.3,26019684.507025026,5383675.929657102,0.0,0.0,5383675.929657102,19235845.57461429
5539,3431.7,26133822.912492584,6089983.630613801,0.0,0.0,6089983.630613801,19236375.22722551
5540,3432.1,25928147.61382796,6630798.494322744,0.0,0.0,6630798.494322744,19236904.832685117
5541,3432.5,26061402.87615521,7014344.025334479,0.0,0.0,7014344.025334479,19237434.3910028
5542,3432.9,25917508.45348108,7323066.58656212,0.0,0.0,7323066.58656212,19237963.902188253
5543,3433.3,25996811.621159,7699084.305754491,0.0,0.0,7699084.305754491,19238493.366251156
5544,3433.7,26272454.303118736,8377952.816178554,0.0,0.0,8377952.816178554,19239022.7832012
5545,3434.1,25928199.72231988,9056821.326603385,0.0,0.0,9056821.326603385,19239552.153048057
5546,3434.5,26057639.03807225,9204825.413620384,0.0,0.0,9204825.413620384,19240081.475801412
5547,3434.9,26510796.305277344,8918112.603483045,0.0,0.0,8918112.603483045,19240610.751470927
5548,3435.3,26259982.23908373,8467321.419565165,0.0,0.0,8467321.419565165,19241139.980066285
5549,3435.7,25759767.61240189,8221727.965542844,0.0,0.0,8221727.965542844,19241669.161597144
5550,3436.1,25928854.33738519,8740330.984131398,0.0,0.0,8740330.984131398,19242198.296073172
5551,3436.5,26131003.82502732,9258934.002719956,0.0,0.0,9258934.002719956,19242727.38350403
5552,3436.9,25967640.59875435,9351787.690888353,0.0,0.0,9351787.690888353,19243256.42389938
5553,3437.3,25967901.13199173,9130668.817036835,0.0,0.0,9130668.817036835,19243785.417268865
5554,3437.7,25872426.717620477,8825601.15989999,0.0,0.0,8825601.15989999,19244314.363622148
5555,3438.1,25782850.56869646,8690506.839263411,0.0,0.0,8690506.839263411,19244843.26296887
5556,3438.5,25564430.0747333,9071819.777491976,0.0,0.0,9071819.777491976,19245372.11531869
5557,3438.9,25776006.016939286,9453132.715721171,0.0,0.0,9453132.715721171,19245900.92068123
5558,3439.3,25964546.00848313,10211717.440489154,0.0,0.0,10211717.440489154,19246429.679066148
5559,3439.7,25668679.394730337,11230937.799212016,0.0,0.0,11230937.799212016,19246958.39048307
5560,3440.1,26008670.89384801,12224922.535770958,0.0,0.0,12224922.535770958,19247487.05494163
5561,3440.5,26145143.45256443,12843624.6325126,0.0,0.0,12843624.6325126,19248015.672451463
5562,3440.9,26126904.58207249,12539084.233087514,0.0,0.0,12539084.233087514,19248544.243022192
5563,3441.3,26281984.085720956,12234543.833662434,0.0,0.0,12234543.833662434,19249072.766663443
5564,3441.7,26235971.48599759,12023173.549535748,0.0,0.0,12023173.549535748,19249601.24338483
5565,3442.1,26191259.73549097,11874243.064069912,0.0,0.0,11874243.064069912,19250129.67319598
5566,3442.5,26666199.807108726,11727475.365657758,0.0,0.0,11727475.365657758,19250658.056106504
5567,3442.9,26157390.319342837,11535983.36835996,0.0,0.0,11535983.36835996,19251186.392126013
5568,3443.3,26168919.8809103,11255684.792045403,0.0,0.0,11255684.792045403,19251714.681264114
5569,3443.7,26053261.93622704,10975386.215731168,0.0,0.0,10975386.215731168,19252242.92353042
5570,3444.1,25832859.367648877,10546047.066854348,0.0,0.0,10546047.066854348,19252771.11893452
5571,3444.5,25546743.90178725,10016844.84162142,0.0,0.0,10016844.84162142,19253299.267486025
5572,3444.9,25921404.97650772,9368811.237139557,0.0,0.0,9368811.237139557,19253827.369194526
5573,3445.3,25705459.492159106,8334406.727559597,0.0,0.0,8334406.727559597,19254355.424069613
5574,3445.7,26211631.729861178,6681382.364834173,0.0,0.0,6681382.364834173,19254883.432120886
5575,3446.1,26187355.703391917,5028358.002108124,0.0,0.0,5028358.002108124,19255411.39335792
5576,3446.5,25524126.28478712,4359372.416341676,0.0,0.0,4359372.416341676,19255939.307790305
5577,3446.9,25646345.118810013,4366532.288022935,0.0,0.0,4366532.288022935,19256467.175427627
5578,3447.3,26002269.37457753,4420672.768873288,0.0,0.0,4420672.768873288,19256994.996279452
5579,3447.7,26110039.096385505,4531397.10696269,0.0,0.0,4531397.10696269,19257522.770355362
5580,3448.1,26191291.54727613,4711894.585907549,0.0,0.0,4711894.585907549,19258050.49766493
5581,3448.5,25870053.506307054,4918274.738703964,0.0,0.0,4918274.738703964,19258578.178217717
5582,3448.9,26080838.56115529,5817423.462406883,0.0,0.0,5817423.462406883,19259105.81202329
5583,3449.3,27125700.12320306,7221132.348247722,0.0,0.0,7221132.348247722,19259633.39909122
5584,3449.7,26325216.154815067,8464137.362828517,0.0,0.0,8464137.362828517,19260160.939431056
5585,3450.1,25582876.6906311,8901468.009830609,0.0,0.0,8901468.009830609,19260688.43305236
5586,3450.5,25504513.397002336,8591643.712657133,0.0,0.0,8591643.712657133,19261215.879964683
5587,3450.9,26323365.17196021,8282434.691058563,0.0,0.0,8282434.691058563,19261743.28017758
5588,3451.3,25959060.95073461,8234458.764920625,0.0,0.0,8234458.764920625,19262270.63370059
5589,3451.7,25983197.78638868,8390866.656766817,0.0,0.0,8390866.656766817,19262797.94054326
5590,3452.1,26628985.731114432,8563842.587360835,0.0,0.0,8563842.587360835,19263325.20071513
5591,3452.5,26661933.18789698,8837157.327229625,0.0,0.0,8837157.327229625,19263852.414225742
5592,3452.9,26422553.388733685,9181061.449614448,0.0,0.0,9181061.449614448,19264379.581084628
5593,3453.3,26201046.91267416,9512772.11565051,0.0,0.0,9512772.11565051,19264906.701301314
5594,3453.7,26680245.01658039,9759168.141815376,0.0,0.0,9759168.141815376,19265433.77488534
5595,3454.1,26982415.588538148,9934559.039058411,0.0,0.0,9934559.039058411,19265960.801846225
5596,3454.5,26980145.53474867,10124511.38083616,0.0,0.0,10124511.38083616,19266487.782193493
5597,3454.9,27001870.32063526,10424205.016334731,0.0,0.0,10424205.016334731,19267014.715936664
5598,3455.3,26726894.27953104,10782712.929123703,0.0,0.0,10782712.929123703,19267541.603085253
5599,3455.7,26564500.96193466,11152048.496215938,0.0,0.0,11152048.496215938,19268068.44364877
5600,3456.1,26750237.351545703,11539981.71024396,0.0,0.0,11539981.71024396,19268595.237636734
5601,3456.5,26685184.70373949,11944216.464664644,0.0,0.0,11944216.464664644,19269121.985058647
5602,3456.9,26583396.317708664,12235355.412861727,0.0,0.0,12235355.412861727,19269648.685924012
5603,3457.3,26521610.677747183,11417857.385085894,0.0,0.0,11417857.385085894,19270175.340242334
5604,3457.7,26633385.3499517,10147535.153972622,0.0,0.0,10147535.153972622,19270701.94802311
5605,3458.1,26536185.538244613,9122349.42521786,0.0,0.0,9122349.42521786,19271228.509275835
5606,3458.5,26450963.39114539,8955864.609416619,0.0,0.0,8955864.609416619,19271755.02401
5607,3458.9,26348998.61889982,9574194.192961246,0.0,0.0,9574194.192961246,19272281.492235094
5608,3459.3,26617864.88944739,10134130.844285734,0.0,0.0,10134130.844285734,19272807.913960606
5609,3459.7,26743143.277854525,9893677.717225293,0.0,0.0,9893677.717225293,19273334.289196018
5610,3460.1,26716715.10269536,9404831.419146333,0.0,0.0,9404831.419146333,19273860.617950805
5611,3460.5,26760486.224577498,9019847.821901796,0.0,0.0,9019847.821901796,19274386.90023445
5612,3460.9,26743409.80096667,8976725.546272213,0.0,0.0,8976725.546272213,19274913.136056427
5613,3461.3,26535660.105167653,9256226.593782736,0.0,0.0,9256226.593782736,19275439.325426206
5614,3461.7,28086995.603657607,9533789.691909194,0.0,0.0,9533789.691909194,19275965.468353253
5615,3462.1,26101136.447996933,9768658.09801324,0.0,0.0,9768658.09801324,19276491.564847033
5616,3462.5,26298111.13023829,9993525.415699327,0.0,0.0,9993525.415699327,19277017.61491701
5617,3462.9,26447630.57026277,10166906.150668072,0.0,0.0,10166906.150668072,19277543.61857264
5618,3463.3,26686290.11260548,10236252.994814416,0.0,0.0,10236252.994814416,19278069.57582338
5619,3463.7,26655088.32518339,10205145.349465275,0.0,0.0,10205145.349465275,19278595.486678686
5620,3464.1,26130051.79769156,10176758.13475648,0.0,0.0,10176758.13475648,19279121.351148006
5621,3464.5,26249500.50968678,10290008.69238887,0.0,0.0,10290008.69238887,19279647.169240784
5622,3464.9,26721597.95114405,10428041.365629792,0.0,0.0,10428041.365629792,19280172.940966465
5623,3465.3,26527439.768244717,10615943.466891631,0.0,0.0,10615943.466891631,19280698.66633449
5624,3465.7,26467320.308532663,10888434.726911675,0.0,0.0,10888434.726911675,19281224.3453543
5625,3466.1,26509802.21928615,11243815.71984198,0.0,0.0,11243815.71984198,19281749.978035327
5626,3466.5,26707957.85891525,11599196.712772278,0.0,0.0,11599196.712772278,19282275.564387
5627,3466.9,26582066.15868316,12146128.082782576,0.0,0.0,12146128.082782576,19282801.10441875
5628,3467.3,26770253.568820268,12719106.466037365,0.0,0.0,12719106.466037365,19283326.59814001
5629,3467.7,26317352.350295275,13156704.062708382,0.0,0.0,13156704.062708382,19283852.04556019
5630,3468.1,26630465.549135547,13339212.064167509,0.0,0.0,13339212.064167509,19284377.446688715
5631,3468.5,26572276.30151436,13269793.340924077,0.0,0.0,13269793.340924077,19284902.801535003
5632,3468.9,26235921.26106984,13200374.61768064,0.0,0.0,13200374.61768064,19285428.11010847
5633,3469.3,25777114.24903164,12263714.935588462,0.0,0.0,12263714.935588462,19285953.372418523
5634,3469.7,26439213.29831871,11214489.795505388,0.0,0.0,11214489.795505388,19286478.588474564
5635,3470.1,26437393.21819961,10407946.754584547,0.0,0.0,10407946.754584547,19287003.75828601
5636,3470.5,26910304.83228456,10065924.644008031,0.0,0.0,10065924.644008031,19287528.881862257
5637,3470.9,27181651.3560906,10183812.739268506,0.0,0.0,10183812.739268506,19288053.9592127
5638,3471.3,26345134.498501368,10301700.834528891,0.0,0.0,10301700.834528891,19288578.990346745
5639,3471.7,26567352.04860076,10567212.312106917,0.0,0.0,10567212.312106917,19289103.97527377
5640,3472.1,26831394.04874417,10851990.238673482,0.0,0.0,10851990.238673482,19289628.91400318
5641,3472.5,26310628.27281181,11018973.070981178,0.0,0.0,11018973.070981178,19290153.80654435
5642,3472.9,26626572.729227908,10979866.143503696,0.0,0.0,10979866.143503696,19290678.652906667
5643,3473.3,26547999.23193024,10736922.022053303,0.0,0.0,10736922.022053303,19291203.453099515
5644,3473.7,26772519.971031304,10493977.900603192,0.0,0.0,10493977.900603192,19291728.20713227
5645,3474.1,26469573.26066549,10647780.398992436,0.0,0.0,10647780.398992436,19292252.915014308
5646,3474.5,26615323.344718613,10856109.10208816,0.0,0.0,10856109.10208816,19292777.576754995
5647,3474.9,26602728.95358008,10945362.653191864,0.0,0.0,10945362.653191864,19293302.19236371
5648,3475.3,26580013.6894408,10819207.252855591,0.0,0.0,10819207.252855591,19293826.76184981
5649,3475.7,27440040.40523286,10480548.841495434,0.0,0.0,10480548.841495434,19294351.28522266
5650,3476.1,27073490.580959223,10141890.430134889,0.0,0.0,10141890.430134889,19294875.762491625
5651,3476.5,26279033.920321245,10266998.92770514,0.0,0.0,10266998.92770514,19295400.193666052
5652,3476.9,26804849.150360357,10461704.49016324,0.0,0.0,10461704.49016324,19295924.578755304
5653,3477.3,26882714.673146613,10441331.710828757,0.0,0.0,10441331.710828757,19296448.917768728
5654,3477.7,26392160.640342228,10039108.515390163,0.0,0.0,10039108.515390163,19296973.210715674
5655,3478.1,26448356.6468602,9261004.505417535,0.0,0.0,9261004.505417535,19297497.457605485
5656,3478.5,26632905.663754355,8482900.495444229,0.0,0.0,8482900.495444229,19298021.658447504
5657,3478.9,26524336.975769334,8202613.304051806,0.0,0.0,8202613.304051806,19298545.813251067
5658,3479.3,26508967.66773796,8005995.436213286,0.0,0.0,8005995.436213286,19299069.922025517
5659,3479.7,26013045.870433997,7924250.10228537,0.0,0.0,7924250.10228537,19299593.98478018
